male;43249039004
male;22975402146
male;35098309872
male;41086102608
male;25546630146
male;34156074202
male;39727147842
male;42635061322
male;10262121870
male;39883153640
male;33934327486
male;31729422224
male;23305699120
male;52030478694
male;38734168178
male;34558327210
male;24170746124
male;22843702750
male;14914984066
male;37834193042
male;57415581938
male;36220271722
male;36256273172
male;15307952822
male;38669046114
male;30136475694
male;27319571106
male;26746567058
male;10559128292
male;32887388704
male;66553206474
male;44092009480
male;12875056228
male;14977966290
male;18682856532
male;32242388226
male;55438691528
male;43936006494
male;32299397004
male;34642326976
male;43948007724
male;30577462046
male;11876089594
male;26956565318
male;54916727292
male;36146020596
male;24799651564
male;48571936328
male;49330177914
male;47872957100
male;39314240376
male;33898336722
male;30958434602
male;43993014272
male;73090145166
male;12746784830
male;33061360530
male;20812061280
male;12857081002
male;33610352610
male;27664544176
male;38884916568
male;41608094428
male;33460354222
male;10343137844
male;25651610354
male;12245077020
male;12521041950
male;41089089470
male;23668146422
male;43039024128
male;14683986780
male;22996690362
male;16081946892
male;73051118376
male;21721757608
male;45926026970
male;16294938394
male;21088508394
male;41476095534
male;19045852284
male;36748244468
male;32293385892
male;12316794610
male;38218851534
male;43477069088
male;37633232010
male;37321380962
male;30517461704
male;30688463446
male;60829523364
male;42493061762
male;15691950084
male;44113738832
male;24439671488
male;99392612236
male;18193873516
male;24280402934
male;45694721626
male;32104401926
male;15685961034
male;27700052924
male;11036111172
male;75034052264
male;33019363446
male;30334455276
male;39889199758
male;12890056630
male;45718600258
male;32560394800
male;31489343746
male;41434094470
male;99059965248
male;15643944376
male;17389879226
male;20539116232
male;23401700164
male;36370266890
male;73480101598
male;16408934038
male;55051714468
male;10865120812
male;29419483280
male;27601542524
male;38512198120
male;10790103652
male;33622344580
male;33334367822
male;33844991012
male;44579006612
male;31100514296
male;67567302534
male;17542880588
male;20800787888
male;26708665112
male;23449687946
male;31009434374
male;15466944492
male;14764991696
male;36244273078
male;10094150000
male;44443375486
male;49300199274
male;32771401342
male;34894315940
male;13022044938
male;35203289204
male;35722290224
male;99335580776
male;27544552048
male;21796737338
male;59293574408
male;14123000304
male;10472113986
male;36664251496
male;14506975298
male;23839681134
male;56752688928
male;23551690438
male;42070061932
male;14308998686
male;22967785332
male;12285156044
male;38443194994
male;12941054578
male;40003142352
male;11723077378
male;27457564640
male;32494403784
male;17956607528
male;27166612786
male;43156047550
male;24511663592
male;62635463162
male;20749781244
male;35011308708
male;43573019956
male;21488834604
male;11972073190
male;15236701690
male;25054640668
male;21643732660
male;27433561540
male;11366105452
male;18511849254
male;29392486384
male;36352267150
male;49924766456
male;30637459322
male;26704572452
male;39193054644
male;58513262798
male;13034756874
male;12632063216
male;38510039852
male;41473080670
male;13022046222
male;60634532278
male;26311604744
male;18793581798
male;25534607990
male;37696206942
male;23026686980
male;46123675510
male;44624040172
male;23894754484
male;18991832326
male;40078144626
male;20953512962
male;23131556994
male;29293493832
male;26653956990
male;11135111486
male;33028001704
male;33706339082
male;12722062136
male;31294419520
male;42412052628
male;30844434730
male;27514562732
male;16267933524
male;19847904068
male;26308598438
male;35827278462
male;11252090886
male;11618098532
male;33076356092
male;12902028600
male;23066788088
male;33979346442
male;37108238462
male;32140400778
male;11570094726
male;10121138636
male;16852917144
male;28270533202
male;29551473590
male;36721249206
male;16333910398
male;61597155672
male;21643741198
male;20101785576
male;13251109248
